678.58,-23.3678,-127.342
678.304,-23.3966,-126.845
678.049,-23.4265,-126.329
677.808,-23.4688,-125.787
677.548,-23.5217,-125.102
677.345,-23.5569,-124.464
677.143,-23.6004,-123.668
677.005,-23.6412,-122.942
676.905,-23.6847,-122.173
676.85,-23.7311,-121.357
676.848,-23.7806,-120.489
676.909,-23.8332,-119.573
677.074,-23.899,-118.445
677.307,-23.9581,-117.432
677.706,-24.0301,-116.202
678.169,-24.0952,-115.118
678.682,-24.163,-113.972
679.208,-24.2362,-112.744
679.765,-24.3137,-111.435
680.362,-24.3966,-110.033
681.118,-24.4982,-108.257
681.82,-24.5899,-106.605
682.566,-24.6863,-104.854
683.495,-24.8068,-102.68
684.346,-24.9184,-100.704
685.249,-25.0377,-98.6312
686.214,-25.166,-96.4684
687.257,-25.3037,-94.2167
688.381,-25.447,-91.8718
689.791,-25.6143,-89.038
691.121,-25.7603,-86.5426
692.688,-25.9257,-83.6435
693.908,-26.0743,-81.1263
695.102,-26.2314,-78.5062
696.308,-26.3999,-75.7741
697.549,-26.5761,-72.9558
698.825,-26.7615,-70.0479
700.111,-26.9572,-67.0212
701.397,-27.1635,-63.8693
702.717,-27.3809,-60.5833
704.064,-27.6101,-57.1536
705.438,-27.8511,-53.5802
706.838,-28.1068,-49.8584
708.264,-28.378,-45.9944
709.72,-28.663,-41.9867
711.208,-28.9563,-37.8526
712.736,-29.2562,-33.602
714.307,-29.5669,-29.2302
715.9,-29.897,-24.7346
717.461,-30.2454,-20.1001
718.999,-30.6081,-15.3313
720.802,-31.0376,-9.61867
722.373,-31.4055,-4.61166
723.922,-31.7626,0.325566
725.361,-32.0877,4.91827
726.744,-32.4059,9.34129
728.094,-32.7238,13.7174
729.555,-33.0902,18.7911
730.622,-33.4069,23.1277
731.455,-33.7358,27.4595
732.034,-34.0799,31.8236
732.341,-34.4325,36.2087
732.366,-34.7844,40.5586
732.116,-35.142,44.8525
731.598,-35.5087,49.0756
730.643,-35.912,53.8364
729.503,-36.1925,57.7595
727.808,-36.4589,62.1707
726.079,-36.6515,65.7572
724.098,-36.8188,69.1694
721.907,-36.971,72.3694
719.519,-37.1198,75.3639
716.483,-37.2958,78.6242
713.676,-37.4465,81.2382
710.22,-37.6158,84.1089
707.112,-37.7576,86.4338
703.89,-37.9007,88.6161
700.641,-38.0396,90.6784
696.845,-38.1933,92.9306
693.558,-38.3177,94.6993
690.271,-38.4362,96.353
687.013,-38.5485,97.9534
683.793,-38.6518,99.5276
680.092,-38.7585,101.336
676.966,-38.8371,102.863
673.369,-38.9182,104.62
670.332,-38.9817,106.103
667.335,-39.0415,107.567
664.379,-39.098,109.01
661.46,-39.1518,110.435
658.581,-39.204,111.841
655.273,-39.2643,113.455
652.478,-39.3155,114.82
649.712,-39.3644,116.17
646.871,-39.4121,117.556
643.91,-39.4545,118.996
640.934,-39.4882,120.398
637.967,-39.5219,121.71
635.026,-39.555,122.984
632.124,-39.5863,124.225
629.24,-39.6172,125.404
626.359,-39.6523,126.467
623.47,-39.6982,127.364
620.09,-39.7638,128.155
617.173,-39.8234,128.709
613.793,-39.8886,129.315
610.946,-39.9392,129.873
608.158,-39.983,130.525
605.417,-40.0253,131.212
602.273,-40.0736,132.015
599.613,-40.1157,132.695
596.918,-40.1595,133.385
594.119,-40.2052,134.103
590.886,-40.2557,134.979
588.167,-40.2978,135.762
585.487,-40.3394,136.54
582.414,-40.3885,137.471
579.826,-40.4305,138.277
577.277,-40.4716,139.089
574.349,-40.5178,140.065
571.828,-40.5564,140.911
568.924,-40.5978,141.887
566.462,-40.6329,142.715
563.915,-40.6697,143.571
560.892,-40.7123,144.586
558.334,-40.7497,145.445
555.81,-40.7893,146.293
552.777,-40.8394,147.312
550.072,-40.8841,148.22
547.387,-40.9269,149.122
544.696,-40.9698,150.026
541.408,-41.0199,151.112
538.554,-41.0616,152.006
535.731,-41.103,152.875
532.376,-41.1511,153.902
529.408,-41.1935,154.81
525.987,-41.2415,155.858
523.041,-41.2843,156.759
519.975,-41.3311,157.698
516.365,-41.3857,158.803
513.311,-41.4325,159.738
509.629,-41.4887,160.864
506.415,-41.5362,161.849
502.728,-41.5889,163.015
499.64,-41.6311,164.091
496.62,-41.671,165.217
493.596,-41.7097,166.365
490.457,-41.7505,167.557
486.774,-41.797,168.909
483.652,-41.8382,170.017
480.565,-41.8781,171.104
477.021,-41.9234,172.349
474.026,-41.9599,173.402
471.069,-41.9918,174.441
